Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Revenue,Profit
1375,22-06-2026,C142,Smartwatch,Electronics,Jaipur,4,35916,4960
1376,22-06-2026,C021,Bookshelf,Furniture,Chennai,1,14239,2241
1377,9/3/2026,C812,Vacuum Cleaner,Home,Bangalore,2,24480,3881
1378,18-04-2026,C180,Headphones,Electronics,Chennai,2,4236,703
1379,15-03-2026,C102,Tablet,Electronics,Delhi,5,121545,12330
1380,2/7/2026,C463,Smartwatch,Electronics,Delhi,4,32348,2865
1381,3/3/2026,C490,Sofa,Furniture,Jaipur,3,143007,16218
1382,5/8/2026,C720,Vacuum cleaner,Home,Delhi,4,73524,12351
1383,11/8/2026,C637,Keyboard,Electronics,Kolkata,2,7786,1496
1384,10/8/2026,C843,Vacuum Cleaner,Home,Lucknow,2,14446,2578
1385,9/3/2026,C048,Mouse,Electronics,Ahmedabad,4,3380,716
1386,9/5/2026,C884,Printer,Electronics,Bangalore,4,58732,4883
1387,13-08-2026,C254,Keyboard,Electronics,Lucknow,5,8285,1464
1388,12/8/2026,C846,Air Purifier,Home,Mumbai,3,33189,6127
1389,15-06-2026,C702,Vacuum Cleaner,Home,Kolkata,7,124187,25067
1390,19-08-2026,C080,Tablet,Electronics,Mumbai,1,25678,5580
1391,4/7/2026,C898,Smartwatch,Electronics,Lucknow,1,19511,2787
1392,7/7/2026,C384,Smartwatch,Electronics,Delhi,13,202979,32315
1393,5/3/2026,C810,Bookshelf,Furniture,Ahmedabad,3,39732,3317
1394,28-07-2026,C706,Chair,Furniture,Lucknow,5,45320,5053
1395,18-06-2026,C668,Laptop,Electronics,Ahmedabad,4,201600,19994
1396,11/4/2026,C645,Vacuum Cleaner,Home,Delhi,2,10252,1148
1397,22-08-2026,C392,Shoes,Apparel,Chennai,7,76965,18372
1398,6/8/2026,C585,Vacuum Cleaner,Home,Kolkata,7,66878,14933
1399,25-05-2026,C209,Chair,Furniture,Mumbai,3,38907,5579
1400,4/7/2026,C112,Phone,Electronics,Ahmedabad,7,425523,87487
1401,10/3/2026,C042,Air Purifier,Home,Ahmedabad,5,133515,20267
1402,16-06-2026,C154,Shoes,Apparel,Ahmedabad,6,30558,5791
1403,22-05-2026,C888,Sofa,Furniture,Jaipur,3,189045,25597
1404,19-06-2026,C610,Laptop,Electronics,Hyderabad,2,109604,16925
1405,10/2/2026,C330,Vacuum Cleaner,Home,Delhi,1,5582,1249
1406,27-06-2026,C104,Monitor,Electronics,Lucknow,-3,174784,33814
1407,19-08-2026,C570,Chair,Furniture,Kolkata,5,26020,6098
1408,5/3/2026,C651,Smartwatch,Electronics,Jaipur,1,12344,2326
1409,21-06-2026,C097,Smart Watch,Electronics,Chennai,2,33446,6740
1410,12/1/2026,C479,Phone,Electronics,Jaipur,3,178731,35623
1411,1/5/2026,C662,Printer,Electronics,Hyderabad,5,115600,12583
1412,29-01-2026,C566,Air Purifier,Home,Delhi,7,164605,14084
1413,27-02-2026,C093,Tablet,Electronics,Delhi,6,132564,30535
1414,18-05-2026,C725,Backpack,Apparel,Bangalore,5,18920,1623
1415,16-04-2026,C652,Headphones,Electronics,Delhi,1,2506,300
1416,26-05-2026,C784,Laptop,Electronics,Chennai,7,648851,150907
1417,6/4/2026,C555,Laptop,Electronics,Bangalore,1,45284,9166
1418,25-05-2026,C026,Sofa,Furniture,Pune,2,54964,6347
1419,29-05-2026,C375,Jeans,Apparel,Ahmedabad,6,16470,2884
1420,30-05-2026,C478,Vacuum Cleaner,Home,Pune,1,13945,2135
1421,4/7/2026,C097,Tablet,Electronics,Kolkata,5,225890,29125
1422,13-01-2026,C006,Headphones,Electronics,Delhi,7,29876,2571
1423,19-05-2026,C878,Laptop,Electronics,Kolkata,6,391830,44328
1424,3/5/2026,C738,Laptop,Electronics,delhi,4,352420,53461
1425,12/2/2026,C531,Desk,Furniture,Hyderabad,7,128142,25689
1426,21-04-2026,C279,Shoes,Apparel,Jaipur,2,23058,3299
1427,26-01-2026,C382,Jeans,Apparel,Pune,2,6416,593
1428,3/5/2026,C025,Tablet,Electronics,Delhi,4,181976,20133
1429,1/6/2026,C349,Monitor,Electronics,Jaipur,2,21782,4380
1430,24-08-2026,C373,Tablet,Electronics,Ahmedabad,6,133356,31353
1431,14-02-2026,C016,Keyboard,Electronics,Lucknow,2,2594,329
1432,6/4/2026,C258,Phone,Electronics,Mumbai,1,74557,13188
1433,15-06-2026,C093,Sofa,Furniture,Delhi,2,70966,13407
1434,13-05-2026,C570,Backpack,Apparel,Hyderabad,5,20080,1887
1435,27-07-2026,C225,HEADPHONES,Electronics,Chennai,1,5712,1332
1436,22-05-2026,C658,Printer,Electronics,Pune,3,81648,14250
1437,31-05-2026,C182,Desk,Furniture,Bangalore,5,90170,14993
1438,12/4/2026,C009,Shoes,Apparel,Bangalore,3,32871,5476
1439,30-06-2026,C002,Phone,Electronics,Jaipur,6,343992,29914
1440,17-07-2026,C823,Sofa,Furniture,Pune,1,73799,12772
1441,11/2/2026,C133,Makeup Kit,Beauty,Kolkata,5,15485,1498
1442,2/7/2026,C114,Bookshelf,Furniture,Bangalore,7,54992,8181
1443,24-02-2026,C765,Chair,Furniture,Delhi,7,"90,181 INR",8501
1444,6/1/2026,C276,Backpack,Apparel,Bangalore,7,11515,1330
1445,2/1/2026,C644,Monitor,Electronics,Ahmedabad,1,40947,5887
1446,21-04-2026,C133,Jeans,Apparel,Delhi,6,33408,4239
1447,12/6/2026,C017,Chair,Furniture,Kolkata,7,18515,3182
1448,28-01-2026,C517,Chair,Furniture,Chennai,3,13905,2219
1449,14-03-2026,C050,Shoes,Apparel,Hyderabad,4,40596,3830
1450,23-03-2026,C712,Vacuum Cleaner,Home,Mumbai,6,107334,21323
1451,23-03-2026,C224,Makeup Kit,Beauty,Chennai,6,25986,3900
1452,31-05-2026,C793,Headphones,Electronics,Ahmedabad,6,39690,6347
1453,29-03-2026,C537,Printer,Electronics,Kolkata,2,22770,5056
1454,4/3/2026,C640,Headphones,Electronics,Jaipur,6,"16,620 INR",1745
1455,10/6/2026,C506,Smartwatch,Electronics,Mumbai,7,76650,9857
1456,21-07-2026,C415,Chair,Furniture,Ahmedabad,4,19688,3377
1457,20-02-2026,C507,Backpack,Apparel,Pune,7,19460,2855
1458,1/8/2026,C604,Printer,Electronics,Pune,6,86370,13816
1459,18-01-2026,C503,Bookshelf,Furniture,Mumbai,4,47020,4236
1460,11/1/2026,C768,Vacuum Cleaner,Home,Jaipur,1,14791,3008
1461,9/1/2026,C303,Tablet,Electronics,Ahmedabad,1,16279,2003
1462,4/3/2026,C819,Printer,Electronics,Lucknow,2,11266,2606
1463,28-02-2026,C567,Monitor,Electronics,Kolkata,7,219618,42557
1464,3/2/2026,C060,Headphones,Electronics,Bangalore,4,12908,1131
1465,2/7/2026,C411,Makeup Kit,Beauty,Bangalore,7,38094,3920
1466,14-08-2026,C551,Printer,Electronics,Hyderabad,6,68346,9896
1467,8/1/2026,C590,Printer,Electronics,Delhi,5,62510,9863
1468,18-02-2026,C397,Air Purifier,Home,Lucknow,1,13736,1148
1469,11/1/2026,C291,Smartwatch,Electronics,Ahmedabad,6,60876,9491
1470,6/1/2026,C688,Monitor,Electronics,Hyderabad,4,129336,21888
1471,5/3/2026,C398,Sofa,Furniture,Ahmedabad,3,232608,54580
1472,9/5/2026,C236,Printer,Electronics,bangalore,6,157872,14307
1473,17-04-2026,C292,Chair,Furniture,Lucknow,7,42553,5582
1474,1/2/2026,C565,Tablet,Electronics,Bangalore,1,18056,1712
1475,30-07-2026,C423,Makeup Kit,Beauty,Lucknow,2,8882,2051
1476,6/6/2026,C128,Sofa,,Pune,4,139348,21962
1477,2/8/2026,C645,Tablet,Electronics,Pune,1,50341,12077
1478,30-03-2026,C879,Makeup Kit,Beauty,Chennai,2,13790,2878
1479,1/5/2026,C584,Bookshelf,Furniture,Jaipur,2,22242,2210
1480,23-03-2026,C650,Keyboard,Electronics,Mumbai,3,7140,574
1481,20-05-2026,C514,Air Purifier,Home,Delhi,2,54428,8653
1482,10/5/2026,C095,Sofa,Furniture,Delhi,1,54355,5722
1483,17-04-2026,C039,Mouse,Electronics,Mumbai,1,4247,443
1484,16-06-2026,C380,Smartwatch,Electronics,Hyderabad,6,125118,23655
1485,29-06-2026,C153,Vacuum Cleaner,Home,Jaipur,-3,102130,17217
1486,11/4/2026,C034,Headphones,Electronics,Bangalore,4,22028,₹4794
1487,14-03-2026,C207,Tablet,Electronics,Hyderabad,4,79024,9763
1488,5/1/2026,C184,Air Purifier,Home,Jaipur,3,60141,13621
1489,21-03-2026,C234,Chair,Furniture,Ahmedabad,4,56616,5343
1490,22-01-2026,C849,Smartwatch,ELECTRONICS,Jaipur,2,15022,1816
1491,27-02-2026,C534,Bookshelf,Furniture,Pune,7,119126,25596
1492,16-01-2026,C367,Monitor,Electronics,Chennai,1,42321,5940
1493,26-02-2026,C880,Shoes,Apparel,Bangalore,2,23564,3593
1494,9/6/2026,C033,Bookshelf,Furniture,Pune,7,69104,16054
1495,23-04-2026,C722,Keyboard,Electronics,Delhi,4,27760,5519
1496,14-02-2026,C063,Vacuum Cleaner,Home,Pune,6,122970,24243
1497,2/1/2026,C451,Headphones,Electronics,Hyderabad,6,45360,7210
1498,13-04-2026,C254,Jeans,Apparel,Bangalore,5,15035,
1499,31-01-2026,C095,Jeans,Apparel,Bangalore,4,20104,2210
1500,29-04-2026,C883,Backpack,Apparel,Mumbai,3,2850,532
1501,22-03-2026,C012,Mouse,Electronics,Delhi,1,1954,402
1502,5/3/2026,C886,Tablet,Electronics,Kolkata,2,65840,5678
1503,13-07-2026,C830,Makeup Kit,Beauty,Pune,4,7080,1001
1504,19-02-2026,C762,Shoes,Apparel,Pune,1,3968,946
1505,5/5/2026,C128,Tablet,Electronics,Hyderabad,6,128004,13069
1506,19-02-2026,C676,Printer,Electronics,Lucknow,2,20774,3665
1507,22-08-2026,C134,Camera,Electronics,Hyderabad,4,199120,20538
1508,8/5/2026,C671,Bookshelf,Furniture,Pune,4,24168,3798
1509,29-07-2026,C356,Keyboard,Electronics,Jaipur,6,11334,2626
1510,28-06-2026,C417,Monitor,Electronics,Kolkata,4,176464,37172
1511,27-03-2026,C842,Desk,Furniture,Delhi,3,64518,15143
1512,10/1/2026,C191,Shoes,Apparel,Pune,3,22074,2224
1513,9/2/2026,C166,Makeup Kit,Beauty,Mumbai,2,10104,1478
1514,21-04-2026,C538,Backpack,Apparel,Kolkata,2,8578,1441
1515,1/5/2026,C528,Phone,Electronics,Pune,1,42950,5469
1516,5/1/2026,C233,Vacuum Cleaner,Home,Pune,5,25415,4593
1517,19-01-2026,C024,Vacuum Cleaner,Home,Ahmedabad,1,5039,805
1518,14-06-2026,C585,Camera,Electronics,Kolkata,6,545406,55777
1519,4/4/2026,C409,Sofa,Furniture,Hyderabad,5,250380,27558
1520,16-07-2026,C492,Desk,Furniture,Lucknow,4,71712,12599
1521,29-05-2026,C279,Smartwatch,Electronics,Hyderabad,4,105972,12055
1522,10/7/2026,C438,Monitor,Electronics,Delhi,1,38657,7539
1523,7/5/2026,C835,Laptop,Electronics,Lucknow,7,321034,30713
1524,14-07-2026,C544,Air Purifier,Home,Pune,7,236691,27977
1525,24-05-2026,C714,Printer,Electronics,Lucknow,3,18294,3711
1526,19-07-2026,C559,Bookshelf,Furniture,Pune,3,50499,6440
1527,1/3/2026,C163,Monitor,Electronics,Chennai,2,79848,16398
1528,16-01-2026,C214,Chair,Furniture,Chennai,2,19792,3563
1529,25-04-2026,C398,Chair,Furniture,Hyderabad,1,"₹8,813",1892
1530,26-03-2026,C025,Camera,Electronics,Bangalore,3,218463,33542
1531,6/5/2026,C699,Sofa,Furniture,Lucknow,4,156052,33561
1532,12/8/2026,C438,Tablet,Electronics,Hyderabad,6,144504,30367
1533,25-07-2026,C862,Bookshelf,Furniture,Chennai,4,50440,10469
1534,24-04-2026,C735,Shoes,Apparel,Lucknow,3,30534,6939
1535,2/1/2026,C462,Sofa,Furniture,Jaipur,1,43700,6669
1536,16-08-2026,C776,Bookshelf,Furniture,Kolkata,2,18956,1643
1537,21-06-2026,C392,Headphones,Electronics,Jaipur,7,67375,13499
1538,3/8/2026,C479,Monitor,Electronics,Ahmedabad,1,39184,3432
1539,23-03-2026,C357,Monitor,Electronics,Chennai,3,67200,13501
1540,30-04-2026,C255,Backpack,Apparel,Delhi,1,3408,344
1541,8/8/2026,C741,Air Purifier,Home,Lucknow,3,27681,4707
1542,12/5/2026,C899,Desk,Furniture,Pune,7,93086,10444
1543,6/8/2026,C865,Makeup Kit,Beauty,Pune,1,4584,911
1544,29-06-2026,C396,Bookshelf,Furniture,Kolkata,7,84945,15585
1545,8/1/2026,C096,Laptop,Electronics,Kolkata,5,304815,48311
1546,24-08-2026,C405,Headphones,Electronics,Delhi,4,34728,3705
1547,13-03-2026,C235,Monitor,Electronics,Bangalore,5,47050,7752
1548,6/2/2026,C637,Printer,Electronics,Delhi,3,42495,5676
1549,3/8/2026,C766,Laptop,Electronics,Pune,4,349836,68794
1550,1/6/2026,C330,Camera,Electronics,Kolkata,17,510000,104362
1551,1/1/2026,C364,Camera,Electronics,Chennai,6,390786,37711
1552,22-04-2026,C041,Tablet,Electronics,Pune,1,46651,5948
1553,8/8/2026,C426,Monitor,Electronics,Ahmedabad,1,19751,4184
1554,11/3/2026,C313,Monitor,Electronics,Hyderabad,4,82848,17229
1555,15-06-2026,C730,Mouse,Electronics,Ahmedabad,3,4284,894
1556,13-03-2026,C205,Smartwatch,Electronics,Hyderabad,6,74862,10355
1557,4/5/2026,C702,Jeans,Apparel,Lucknow,5,25960,2241
1558,7/2/2026,C841,Vacuum Cleaner,Home,Ahmedabad,3,37212,8643
1559,23-08-2026,C737,Chair,Furniture,Hyderabad,7,77329,8741
1560,10/8/2026,C351,Headphones,Electronics,Ahmedabad,1,9693,1229
1561,23-07-2026,C440,Sofa,Furniture,Bangalore,2,126226,15588
1562,21-07-2026,C140,Air Purifier,Home,Kolkata,2,60560,12636
1563,13-07-2026,C568,Backpack,Apparel,Kolkata,3,12771,1204
1564,23-05-2026,C698,Mouse,Electronics,Lucknow,1,1787,234
1565,15-05-2026,C151,Makeup Kit,Beauty,Jaipur,1,4248,881
1566,5/2/2026,C217,Printer,Electronics,Pune,2,11212,2550
1567,18-02-2026,,Keyboard,Electronics,Mumbai,2,6980,843
1568,6/2/2026,C402,Mouse,Electronics,Mumbai,6,13542,1263
1569,26-01-2026,C553,Laptop,Electronics,Pune,5,332035,53452
1570,19-04-2026,C236,Headphones,Electronics,Lucknow,5,39325,6190
1571,18-07-2026,C640,Smartwatch,Electronics,Lucknow,7,46186,6649
1572,31-03-2026,C396,Jeans,Apparel,Chennai,2,6816,1607
1573,5/4/2026,C632,Tablet,Electronics,Hyderabad,7,278887,30157
1574,4/8/2026,C830,Shoes,Apparel,Ahmedabad,3,10497,2464
1575,9/8/2026,C058,Smartwatch,Electronics,Lucknow,6,175362,18459
1576,6/3/2026,C484,Desk,Furniture,Chennai,4,41928,4513
1577,16-07-2026,C516,Camera,Electronics,Pune,1,42668,6056
1578,17-08-2026,C781,Tablet,Electronics,Ahmedabad,1,44905,10162
1579,4/1/2026,C543,Desk,Furniture,Delhi,1,15812,1904
1580,12/6/2026,C278,Chair,Furniture,Lucknow,5,58760,12598
1581,4/4/2026,C366,Desk,Furniture,Mumbai,2,16658,2229
1582,6/8/2026,C613,Backpack,Apparel,Ahmedabad,6,19470,4419
1583,27-02-2026,C248,Vacuum Cleaner,Home,Kolkata,6,107658,8840
1584,5/1/2026,C423,Makeup Kit,Beauty,Chennai,5,23960,4797
1585,12/1/2026,C186,Chair,Furniture,Pune,2,20626,2602
1586,20-05-2026,C798,Printer,Electronics,Kolkata,7,116165,18527
1587,30-07-2026,C248,Makeup Kit,Beauty,Delhi,3,9678,1591
1588,9/1/2026,C802,Laptop,Electronics,Ahmedabad,5,450745,98121
1589,11/1/2026,C863,Air Purifier,Home,Jaipur,2,29690,5007
1590,20-02-2026,C646,Monitor,Electronics,Bangalore,3,134118,23103
1591,15-01-2026,C631,Smartwatch,Electronics,Lucknow,5,124015,21934
1592,18-08-2026,C858,Monitor,Electronics,Bangalore,1,28905,2440
1593,11/8/2026,C301,Keyboard,Electronics,Bangalore,3,8631,873
1594,12/3/2026,C077,Headphones,Electronics,Pune,5,19615,3101
1595,12/4/2026,C605,Camera,Electronics,Mumbai,7,245014,45527
1596,18-05-2026,C050,Backpack,Apparel,Ahmedabad,2,7920,888
1597,15-05-2026,C256,Sofa,Furniture,Chennai,1,51772,4395
1598,11/2/2026,C154,Vacuum Cleaner,Home,Pune,7,135170,24010
1599,9/2/2026,C551,Mouse,Electronics,Jaipur,2,2148,224
1600,19-04-2026,C726,Phone,Electronics,Kolkata,7,269325,21858
1601,21-03-2026,C820,Shoes,Apparel,Jaipur,4,38540,3658
1602,27-04-2026,C516,Backpack,Apparel,Chennai,4,10044,903
1603,10/1/2026,C675,Monitor,Electronics,Lucknow,5,167250,36672
1604,3/7/2026,C005,Vacuum Cleaner,home,Mumbai,3,19260,2511
1605,7/2/2026,C156,Laptop,Electronics,Bangalore,6,475356,87314
1606,27-04-2026,C380,Laptop,Electronics,Hyderabad,7,566881,87300
1607,11/5/2026,C021,Backpack,Apparel,Lucknow,3,8403,1331
1608,20-07-2026,C585,Mouse,Electronics,Hyderabad,5,22395,2940
1609,6/8/2026,C138,Printer,Electronics,Pune,5,51310,7826
1610,30-05-2026,C183,Jeans,Apparel,Chennai,6,27276,3192
1611,9/1/2026,C744,Printer,Electronics,Jaipur,1,29459,6231
1612,10/2/2026,C552,Monitor,Electronics,Jaipur,2,88020,12450
1613,27-07-2026,C619,Laptop,Electronics,Pune,6,384096,63280
1614,20-03-2026,C645,Phone,ELECTRONICS,Bangalore,2,116178,18224
1615,10/4/2026,C329,Makeup Kit,Beauty,Bangalore,7,34643,7974
1616,31-07-2026,C721,Headphones,Electronics,Mumbai,4,23780,3151
1617,5/7/2026,C289,Laptop,Electronics,Pune,4,220368,33451
1618,11/3/2026,C081,Smartwatch,Electronics,Hyderabad,5,32465,4257
1619,2/8/2026,C603,Camera,Electronics,Pune,7,684838,146208
1620,12/3/2026,C475,Printer,Electronics,Mumbai,7,105630,10823
1621,21-08-2026,C238,Vacuum Cleaner,Home,Chennai,3,54222,7621
1622,30-01-2026,C206,Vacuum Cleaner,Home,Delhi,7,48867,10073
1623,27-06-2026,C389,Camera,Electronics,Mumbai,3,206589,42804
1624,5/8/2026,C081,Headphones,Electronics,Pune,1,10670,2501
1625,17-01-2026,C260,Vacuum Cleaner,Home,Kolkata,4,27684,6574
1626,2/4/2026,C361,Vacuum Cleaner,Home,Lucknow,1,12683,1790
1627,2/8/2026,C711,Shoes,Apparel,Bangalore,2,7388,1094
1628,30-03-2026,C037,Shoes,Apparel,Mumbai,5,49950,7911
1629,18-03-2026,C846,Sofa,Furniture,Bangalore,3,149982,24540
1630,5/6/2026,C116,Printer,Electronics,Chennai,4,77560,14745
1631,12/6/2026,C382,Keyboard,Electronics,Lucknow,7,15309,1376
1632,17-05-2026,C369,Makeup Kit,Beauty,Lucknow,4,27460,5705
1633,14-01-2026,C247,Keyboard,Electronics,Kolkata,6,33234,5318
1634,6/7/2026,C482,Laptop,Electronics,Jaipur,5,450405,81608
1635,17-07-2026,C866,Sofa,Furniture,Ahmedabad,5,297685,31732
1636,17-07-2026,C742,Monitor,Electronics,Mumbai,6,133362,22451
1637,29-03-2026,C039,Monitor,Electronics,Bangalore,7,162757,36799
1638,28-03-2026,C419,Chair,Furniture,Chennai,7,87864,18110
1639,26-05-2026,C702,Laptop,Electronics,Pune,4,254560,55652
1640,25-04-2026,C660,Printer,Electronics,Hyderabad,4,67572,14512
1641,7/3/2026,C351,Desk,Furniture,Hyderabad,7,117313,16848
1642,19-07-2026,C238,Phone,Electronics,Lucknow,3,129951,22398
1643,14-04-2026,C187,Desk,Furniture,Pune,3,69312,15824
1644,24-04-2026,C044,Bookshelf,Furniture,Delhi,5,28485,3376
1645,8/7/2026,C217,Phone,Electronics,Jaipur,2,109788,19477
1646,21-06-2026,C119,Headphones,Electronics,Ahmedabad,2,2948,344
1647,19-07-2026,C378,Backpack,Apparel,Mumbai,5,18005,3202
1648,28-01-2026,C186,Tablet,Electronics,Delhi,5,135340,31421
1649,4/3/2026,C754,Laptop,Electronics,Chennai,1,92825,22095
1650,15-01-2026,C564,Tablet,Electronics,Mumbai,7,299166,66850
1651,13-05-2026,C434,Vacuum Cleaner,Home,Hyderabad,2,32028,7406
1652,2/3/2026,C482,Printer,Electronics,Bangalore,4,38620,7458
1653,4/6/2026,C275,Smartwatch,Electronics,Ahmedabad,1,18581,1882
1654,4/3/2026,C123,Mouse,Electronics,Jaipur,1,3675,858
1655,21-05-2026,C103,Mouse,Electronics,Pune,6,19200,2370
1656,11/7/2026,C139,Vacuum Cleaner,Home,Pune,5,39800,3679
1657,20-03-2026,C424,Keyboard,Electronics,Pune,3,14811,1235
1658,10/2/2026,C040,Phone,Electronics,Kolkata,1,60771,13974
1659,12/1/2026,C036,Jeans,Apparel,Jaipur,5,16840,1883
1660,10/6/2026,C343,Sofa,Furniture,Chennai,1,46253,4367
1661,2/6/2026,C183,Bookshelf,Furniture,Kolkata,6,36846,6086
1662,21-06-2026,C556,Camera,Electronics,Bangalore,3,109530,8848
1663,7/8/2026,C230,Phone,Electronics,Bangalore,5,125230,12137
1664,13-03-2026,C369,Camera,Electronics,Mumbai,-2,328488,29686
1665,3/4/2026,C685,Backpack,Apparel,Kolkata,3,17034,3225
1666,20-02-2026,C742,Phone,Electronics,Mumbai,4,125236,11529
1667,8/8/2026,C510,Backpack,Apparel,Lucknow,,3906,613
1668,10/6/2026,C703,Mouse,Electronics,Chennai,3,6951,650
1669,9/3/2026,C731,Sofa,Furniture,Lucknow,3,208869,43711
1670,25-02-2026,C770,Phone,Electronics,Delhi,2,112802,16115
1671,8/2/2026,C134,Air Purifier,Home,Mumbai,4,47464,3851
1672,23-06-2026,C739,Camera,Electronics,Delhi,2,112394,25773
1673,20-08-2026,C329,Laptop,Electronics,Mumbai,3,247107,49403
1674,20-04-2026,C276,Mouse,Electronics,Chennai,2,4444,957
1675,15-03-2026,C439,Shoes,Apparel,Delhi,5,43965,7200
1676,3/2/2026,C500,Sofa,Furniture,Hyderabad,6,432312,102713
1677,8/4/2026,C865,Printer,Electronics,Delhi,6,43968,8651
1678,18-06-2026,C687,Vacuum Cleaner,Home,Bangalore,6,113088,12674
1679,8/6/2026,C861,Chair,Furniture,Mumbai,2,19968,1670
1680,4/8/2026,C539,Shoes,Apparel,Mumbai,5,17215,3216
1681,22-02-2026,C001,Printer,Electronics,Chennai,1,11264,1491
1682,19-01-2026,C065,Shoes,Apparel,Ahmedabad,4,31440,6289
1683,14-08-2026,C616,Printer,Electronics,Bangalore,6,166758,28894
1684,16-04-2026,C698,Air Purifier,Home,Hyderabad,2,25338,5228
1685,13-04-2026,C218,Vacuum Cleaner,Home,Lucknow,1,10922,1220
1686,12/8/2026,C710,Phone,Electronics,Bangalore,3,100563,16772
1687,12/1/2026,C630,Camera,Electronics,Lucknow,7,676928,141540
1688,21-03-2026,C777,Phone,Electronics,Kolkata,5,120100,15855
1689,27-05-2026,C632,Monitor,Electronics,Ahmedabad,6,70548,14758
1690,4/5/2026,C183,Jeans,APPAREL,Bangalore,2,9502,966
1691,2/7/2026,C676,Jeans,Apparel,Jaipur,1,5376,1109
1692,5/6/2026,C404,Smartwatch,Electronics,Hyderabad,6,130368,11830
1693,24-05-2026,C650,Jeans,Apparel,Jaipur,1,4462,362
1694,27-01-2026,C159,Sofa,Furniture,Mumbai,4,311024,52349
1695,20-05-2026,C084,Mouse,Electronics,Ahmedabad,3,10392,981
1696,2/4/2026,C287,Smartwatch,Electronics,Delhi,4,59112,11027
1697,28-05-2026,C751,Jeans,Apparel,Bangalore,2,5558,888
1698,21-05-2026,C265,Smart Watch,Electronics,Chennai,3,29553,5920
1699,11/4/2026,C629,Desk,Furniture,Hyderabad,2,21590,3063
1700,6/8/2026,C361,Chair,Furniture,Chennai,5,69100,9727
1701,16-03-2026,C260,Desk,Furniture,Mumbai,2,26910,2513
1702,19-07-2026,C685,Chair,Furniture,Bangalore,6,84882,12626
1703,13-06-2026,C462,Headphones,Electronics,Bangalore,3,34938,5944
1704,20-04-2026,C456,Headphones,Electronics,Hyderabad,7,39732,7109
1705,10/4/2026,C625,Backpack,Apparel,Kolkata,2,10298,2028
1706,20-07-2026,C859,Sofa,Furniture,Kolkata,7,181237,27138
1707,2/7/2026,C893,Sofa,Furniture,Chennai,4,202908,46529
1708,17-01-2026,C234,Vacuum Cleaner,Home,Chennai,1,8483,1870
1709,12/1/2026,C181,Backpack,Apparel,Ahmedabad,2,4208,374
1710,24-07-2026,C478,Shoes,Apparel,Pune,3,9867,1711
1711,13-01-2026,C370,Camera,Electronics,Jaipur,4,417552,69210
1712,17-08-2026,C078,Laptop,Electronics,Chennai,7,587979,80316
1713,21-04-2026,C680,Vacuum Cleaner,Home,Bangalore,6,85194,12762
1714,7/4/2026,C826,Makeup Kit,Beauty,Delhi,3,14682,3096
1715,20-03-2026,C210,Tablet,Electronics,Ahmedabad,5,164395,32918
1716,16-08-2026,C157,Keyboard,Electronics,Ahmedabad,1,3346,433 INR
1717,30-04-2026,C796,Phone,Electronics,Mumbai,4,234168,37046
1718,28-04-2026,C688,Printer,Electronics,Chennai,1,20954,4718
1719,8/2/2026,C126,Keyboard,Electronics,Chennai,2,13014,1752
1720,9/8/2026,C564,Monitor,Electronics,Delhi,7,277879,36427
1721,5/4/2026,C242,Makeup Kit,Beauty,Mumbai,1,4042,392
1722,13-05-2026,C324,Mouse,Electronics,Jaipur,2,4268,384
1723,25-01-2026,C292,Mouse,Electronics,Hyderabad,6,4986,500
1724,30-07-2026,C664,Jeans,Apparel,Delhi,4,16044,2807
1725,8/6/2026,C634,Smartwatch,Electronics,Pune,3,75828,9486
1726,4/5/2026,C255,Printer,Electronics,Pune,7,61124,11260
1727,12/1/2026,C057,Chair,Furniture,Hyderabad,4,38468,4383
1728,22-07-2026,C771,Laptop,electronics,Jaipur,3,282231,47903
1729,8/1/2026,C301,Desk,Furniture,Kolkata,6,71088,9964
1730,12/7/2026,C787,Printer,Electronics,Mumbai,3,53283,12161
1731,1/6/2026,C487,Headphones,Electronics,Chennai,1,2847,446
1732,2/2/2026,C649,Air Purifier,Home,Jaipur,7,186088,15151
1733,1/3/2026,C470,Mouse,Electronics,Jaipur,3,9900,1910
1734,27-05-2026,C250,Mouse,Electronics,Kolkata,5,3910,626
1735,18-06-2026,C150,Keyboard,Electronics,Hyderabad,5,26245,5375
1736,16-03-2026,C695,Keyboard,Electronics,Ahmedabad,1,4057,458
