Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Revenue,Profit,Year,Month,Month_Name,Quarter,Day,Day_Name
1261,8/1/2026,C079,Air Purifier,Home,Delhi,7,238224,48292,2026,8,August,3,1,Saturday
1262,3/25/2026,C048,Desk,Furniture,Pune,7,96789,17367,2026,3,March,1,25,Wednesday
1263,3/20/2026,C247,Bookshelf,Furniture,Pune,5,29725,3907,2026,3,March,1,20,Friday
1264,6/27/2026,C658,Headphones,Electronics,Lucknow,5,56955,5218,2026,6,June,2,27,Saturday
1265,1/17/2026,c627,Printer,Electronics,Chennai,1,28895,6371,2026,1,January,1,17,Saturday
1266,7/27/2026,C012,Laptop,Electronics,Pune,7,616770,133936,2026,7,July,3,27,Monday
1267,3/29/2026,C768,Smartwatch,Electronics,Lucknow,4,73640,12711,2026,3,March,1,29,Sunday
1268,3/16/2026,C795,Tablet,Electronics,Lucknow,5,168275,28642,2026,3,March,1,16,Monday
1269,1/27/2026,C718,Sofa,Furniture,Kolkata,1,38748,8840,2026,1,January,1,27,Tuesday
1270,7/17/2026,C121,Keyboard,Electronics,Kolkata,1,5032,809,2026,7,July,3,17,Friday
1271,3/18/2026,C333,Camera,Electronics,Kolkata,1,27255,6505,2026,3,March,1,18,Wednesday
1272,5/24/2026,C478,Camera,Electronics,Hyderabad,2,218196,28574,2026,5,May,2,24,Sunday
1273,6/3/2026,C894,Monitor,Electronics,Pune,7,291088,52216,2026,6,June,2,3,Wednesday
1274,3/1/2026,C676,Sofa,Furniture,Kolkata,1,34746,7952,2026,3,March,1,1,Sunday
1275,7/14/2026,C117,Desk,Furniture,Unknown,1,9006,1317,2026,7,July,3,14,Tuesday
1276,3/23/2026,C884,Phone,Electronics,Ahmedabad,7,519617,91369,2026,3,March,1,23,Monday
1277,3/7/2026,C009,Laptop,Electronics,Pune,5,468470,53732,2026,3,March,1,7,Saturday
1278,8/12/2026,C076,Mouse,Electronics,Lucknow,1,735,97,2026,8,August,3,12,Wednesday
1279,8/20/2026,C434,Laptop,Electronics,Bangalore,1,58484,11779,2026,8,August,3,20,Thursday
1280,1/6/2026,C345,Vacuum Cleaner,Home,Chennai,2,20548,2598,2026,1,January,1,6,Tuesday
1281,8/8/2026,C050,smart watch,Electronics,Chennai,2,10340,2203,2026,8,August,3,8,Saturday
1282,8/7/2026,C534,Sofa,Furniture,Pune,7,324303,61415,2026,8,August,3,7,Friday
1283,8/18/2026,C261,Chair,Furniture,Mumbai,7,89985,7452,2026,8,August,3,18,Tuesday
1284,6/22/2026,C527,Headphones,Electronics,Kolkata,1,4542,798,2026,6,June,2,22,Monday
1285,2/8/2026,C363,Printer,Electronics,Chennai,1,6561,726,2026,2,February,1,8,Sunday
1286,3/23/2026,C887,Printer,Electronics,Lucknow,5,80250,13534,2026,3,March,1,23,Monday
1287,1/22/2026,C589,Tablet,Electronics,Ahmedabad,5,246025,27305,2026,1,January,1,22,Thursday
1288,3/8/2026,C783,Keyboard,Electronics,Delhi,2,12610,1870,2026,3,March,1,8,Sunday
1289,6/2/2026,C729,Camera,Electronics,Lucknow,5,346865,54624,2026,6,June,2,2,Tuesday
1290,7/15/2026,C226,Headphones,Electronics,Bangalore,7,83307,12053,2026,7,July,3,15,Wednesday
1291,3/11/2026,C343,Makeup Kit,Beauty,Hyderabad,7,45591,8789,2026,3,March,1,11,Wednesday
1292,3/22/2026,C721,Vacuum Cleaner,Home,Chennai,4,84356,13216,2026,3,March,1,22,Sunday
1293,8/1/2026,C260,Printer,Electronics,Bangalore,6,146964,20222,2026,8,August,3,1,Saturday
1294,5/14/2026,C361,Keyboard,Electronics,Hyderabad,3,15531,2152,2026,5,May,2,14,Thursday
1295,2/9/2026,C816,Headphones,Electronics,Bangalore,7,30198,5144,2026,2,February,1,9,Monday
1296,3/22/2026,C385,Laptop,Electronics,Pune,7,618079,50558,2026,3,March,1,22,Sunday
1297,8/20/2026,C007,Air Purifier,Home,Delhi,2,42940,8093,2026,8,August,3,20,Thursday
1298,8/14/2026,C181,Laptop,Electronics,Ahmedabad,2,115538,24651,2026,8,August,3,14,Friday
1299,4/18/2026,C095,Headphones,Electronics,Lucknow,5,54755,13132,2026,4,April,2,18,Saturday
1300,2/2/2026,C291,Backpack,Apparel,Mumbai,3,4185,960,2026,2,February,1,2,Monday
1301,5/19/2026,C021,Shoes,Apparel,Chennai,3,34488,3751,2026,5,May,2,19,Tuesday
1302,2/22/2026,C188,Headphones,Electronics,Hyderabad,7,35077,4605,2026,2,February,1,22,Sunday
1303,8/4/2026,C076,Desk,Furniture,Hyderabad,1,14233,2897,2026,8,August,3,4,Tuesday
1304,2/7/2026,C261,Keyboard,Electronics,Jaipur,2,12240,2258,2026,2,February,1,7,Saturday
1305,3/15/2026,C387,Backpack,Apparel,Jaipur,1,1413,123,2026,3,March,1,15,Sunday
1306,1/4/2026,C699,Mouse,Electronics,Chennai,5,4655,910,2026,1,January,1,4,Sunday
1307,4/24/2026,C588,Phone,Electronics,Hyderabad,3,43623,10060,2026,4,April,2,24,Friday
1308,6/1/2026,C633,Shoes,Apparel,Ahmedabad,1,10861,1977,2026,6,June,2,1,Monday
1309,6/25/2026,C522,Phone,Electronics,Pune,3,45378,7466,2026,6,June,2,25,Thursday
1310,5/4/2026,C558,Printer,Electronics,Jaipur,6,43272,6015,2026,5,May,2,4,Monday
1311,5/31/2026,C178,Desk,Furniture,Jaipur,1,7134,843,2026,5,May,2,31,Sunday
1312,1/28/2026,C702,Laptop,Electronics,Mumbai,7,571025,111114,2026,1,January,1,28,Wednesday
1313,2/10/2026,C187,MAKEUP KIT,Beauty,Pune,1,13858,1261,2026,2,February,1,10,Tuesday
1314,8/4/2026,C734,Jeans,Apparel,Bangalore,3,14496,1730,2026,8,August,3,4,Tuesday
1315,2/24/2026,C401,Smartwatch,Electronics,Pune,5,49735,8846,2026,2,February,1,24,Tuesday
1316,1/16/2026,C440,Bookshelf,Furniture,Mumbai,7,106680,16667,2026,1,January,1,16,Friday
1317,5/19/2026,C044,Shoes,Apparel,Delhi,7,16681,2210,2026,5,May,2,19,Tuesday
1318,6/7/2026,C875,Headphones,Electronics,Ahmedabad,7,9597,1377,2026,6,June,2,7,Sunday
1319,1/29/2026,C659,Backpack,Apparel,Lucknow,7,33033,5572,2026,1,January,1,29,Thursday
1320,8/10/2026,C146,Monitor,Electronics,Lucknow,6,67884,13150,2026,8,August,3,10,Monday
1321,7/10/2026,C794,Bookshelf,Furniture,Delhi,4,68252,14491,2026,7,July,3,10,Friday
1322,7/1/2026,C253,Chair,Furniture,Delhi,4,58348,5941,2026,7,July,3,1,Wednesday
1323,1/31/2026,C540,Monitor,Electronics,Bangalore,2,24476,3073,2026,1,January,1,31,Saturday
1324,1/11/2026,C817,Air Purifier,Home,Delhi,6,75234,17672,2026,1,January,1,11,Sunday
1325,4/27/2026,C032,Laptop,Electronics,Pune,4,360968,41545,2026,4,April,2,27,Monday
1326,3/10/2026,C247,Desk,Furniture,Pune,6,49836,4476,2026,3,March,1,10,Tuesday
1327,4/28/2026,C615,Keyboard,Unknown,Jaipur,3,12963,1234,2026,4,April,2,28,Tuesday
1328,6/12/2026,C020,Smartwatch,Electronics,Mumbai,2,46296,10556,2026,6,June,2,12,Friday
1329,1/25/2026,C085,Keyboard,Electronics,Pune,4,20040,1913,2026,1,January,1,25,Sunday
1330,6/27/2026,C814,Tablet,Electronics,Ahmedabad,6,308994,61439,2026,6,June,2,27,Saturday
1331,6/4/2026,C492,Sofa,Furniture,Lucknow,4,285676,52069,2026,6,June,2,4,Thursday
1332,7/2/2026,C058,Mouse,Electronics,Kolkata,1,1752,338,2026,7,July,3,2,Thursday
1333,4/9/2026,C784,Phone,Electronics,Lucknow,7,103285,20214,2026,4,April,2,9,Thursday
1334,4/3/2026,C076,Phone,Electronics,Bangalore,1,21265,1719,2026,4,April,2,3,Friday
1335,5/11/2026,C129,Sofa,Furniture,Ahmedabad,4,217992,45560,2026,5,May,2,11,Monday
1336,7/11/2026,C686,Printer,Electronics,Delhi,6,164538,22354,2026,7,July,3,11,Saturday
1337,4/27/2026,C782,Air Purifier,Home,Bangalore,6,109728,16865,2026,4,April,2,27,Monday
1338,2/17/2026,C654,Shoes,Apparel,Mumbai,6,32292,7054,2026,2,February,1,17,Tuesday
1339,5/7/2026,C083,Camera,Electronics,Mumbai,2,102554,12137,2026,5,May,2,7,Thursday
1340,4/28/2026,C281,Mouse,Electronics,Bangalore,7,22218,5220,2026,4,April,2,28,Tuesday
1341,8/6/2026,C554,Jeans,Apparel,Lucknow,3,7284,1558,2026,8,August,3,6,Thursday
1342,6/6/2026,C881,Vacuum Cleaner,Home,Pune,6,81666,8554,2026,6,June,2,6,Saturday
1343,5/26/2026,C237,Laptop,Electronics,Hyderabad,4,299780,68056,2026,5,May,2,26,Tuesday
1344,4/28/2026,C887,Desk,Furniture,Ahmedabad,3,21651,2140,2026,4,April,2,28,Tuesday
1345,5/22/2026,C013,Tablet,Electronics,Lucknow,6,157878,28649,2026,5,May,2,22,Friday
1346,3/15/2026,C821,Tablet,Electronics,Lucknow,2,36322,8706,2026,3,March,1,15,Sunday
1347,1/20/2026,C188,Vacuum Cleaner,Home,Bangalore,5,72220,7709,2026,1,January,1,20,Tuesday
1348,2/4/2026,C724,Bookshelf,Furniture,Kolkata,2,10046,1873,2026,2,February,1,4,Wednesday
1349,8/17/2026,C580,Chair,Furniture,Ahmedabad,5,61265,9187,2026,8,August,3,17,Monday
1350,6/28/2026,C553,Camera,Electronics,Bangalore,1,80801,33824,2026,6,June,2,28,Sunday
1351,8/8/2026,C774,Monitor,Electronics,Jaipur,3,101658,19895,2026,8,August,3,8,Saturday
1352,6/29/2026,C124,Air Purifier,Home,Ahmedabad,1,26197,2805,2026,6,June,2,29,Monday
1353,8/3/2026,C368,Mouse,Electronics,Pune,7,29715,6490,2026,8,August,3,3,Monday
1354,5/14/2026,C794,Headphones,Electronics,Hyderabad,3,9861,1974,2026,5,May,2,14,Thursday
1355,5/20/2026,C254,Desk,Furniture,Hyderabad,2,17840,2923,2026,5,May,2,20,Wednesday
1356,1/6/2026,C490,Air Purifier,Home,Hyderabad,4,60504,6072,2026,1,January,1,6,Tuesday
1357,1/12/2026,C219,Smartwatch,Electronics,Kolkata,4,118464,13026,2026,1,January,1,12,Monday
1358,5/23/2026,C534,Monitor,Electronics,Pune,5,135045,23565,2026,5,May,2,23,Saturday
1359,7/11/2026,C669,Backpack,Apparel,Pune,4,16788,3113,2026,7,July,3,11,Saturday
1360,6/14/2026,C113,Shoes,Apparel,Pune,3,32259,4158,2026,6,June,2,14,Sunday
1361,2/26/2026,C231,Sofa,Furniture,Bangalore,7,175196,38820,2026,2,February,1,26,Thursday
1362,5/14/2026,C808,Printer,Electronics,Hyderabad,4,32236,3249,2026,5,May,2,14,Thursday
1363,7/3/2026,C834,Sofa,Furniture,Ahmedabad,1,67400,13149,2026,7,July,3,3,Friday
1364,2/6/2026,C804,Vacuum cleaner,Home,Ahmedabad,6,59922,12016,2026,2,February,1,6,Friday
1365,5/23/2026,C117,Makeup Kit,Beauty,Chennai,4,24460,3781,2026,5,May,2,23,Saturday
1366,8/21/2026,C215,Tablet,Electronics,Ahmedabad,1,15489,2613,2026,8,August,3,21,Friday
1367,8/1/2026,C787,Laptop,Electronics,Mumbai,5,457295,101066,2026,8,August,3,1,Saturday
1368,2/1/2026,C400,Laptop,Electronics,Jaipur,5,237860,33530,2026,2,February,1,1,Sunday
1369,4/23/2026,C600,Mouse,Electronics,Mumbai,2,7020,1459,2026,4,April,2,23,Thursday
1370,4/29/2026,C802,Phone,Electronics,Kolkata,2,129080,22374,2026,4,April,2,29,Wednesday
1371,8/5/2026,C703,Smartwatch,Electronics,Hyderabad,2,45644,9133,2026,8,August,3,5,Wednesday
1372,3/28/2026,C793,Desk,Furniture,Mumbai,1,9676,1051,2026,3,March,1,28,Saturday
1373,5/24/2026,C203,Monitor,Electronics,Ahmedabad,2,58534,11359,2026,5,May,2,24,Sunday
1374,7/4/2026,C069,Laptop,Electronics,Hyderabad,5,369925,51232,2026,7,July,3,4,Saturday
1375,6/22/2026,C142,Smartwatch,Electronics,Jaipur,4,35916,4960,2026,6,June,2,22,Monday
1376,6/22/2026,C021,Bookshelf,Furniture,Chennai,1,14239,2241,2026,6,June,2,22,Monday
1377,3/9/2026,C812,Vacuum Cleaner,Home,Bangalore,2,24480,3881,2026,3,March,1,9,Monday
1378,4/18/2026,C180,Headphones,Electronics,Chennai,2,4236,703,2026,4,April,2,18,Saturday
1379,3/15/2026,C102,Tablet,Electronics,Delhi,5,121545,12330,2026,3,March,1,15,Sunday
1380,7/2/2026,C463,Smartwatch,Electronics,Delhi,4,32348,2865,2026,7,July,3,2,Thursday
1381,3/3/2026,C490,Sofa,Furniture,Jaipur,3,143007,16218,2026,3,March,1,3,Tuesday
1382,8/5/2026,C720,Vacuum cleaner,Home,Delhi,4,73524,12351,2026,8,August,3,5,Wednesday
1383,8/11/2026,C637,Keyboard,Electronics,Kolkata,2,7786,1496,2026,8,August,3,11,Tuesday
1384,8/10/2026,C843,Vacuum Cleaner,Home,Lucknow,2,14446,2578,2026,8,August,3,10,Monday
1385,3/9/2026,C048,Mouse,Electronics,Ahmedabad,4,3380,716,2026,3,March,1,9,Monday
1386,5/9/2026,C884,Printer,Electronics,Bangalore,4,58732,4883,2026,5,May,2,9,Saturday
1387,8/13/2026,C254,Keyboard,Electronics,Lucknow,5,8285,1464,2026,8,August,3,13,Thursday
1388,8/12/2026,C846,Air Purifier,Home,Mumbai,3,33189,6127,2026,8,August,3,12,Wednesday
1389,6/15/2026,C702,Vacuum Cleaner,Home,Kolkata,7,124187,25067,2026,6,June,2,15,Monday
1390,8/19/2026,C080,Tablet,Electronics,Mumbai,1,25678,5580,2026,8,August,3,19,Wednesday
1391,7/4/2026,C898,Smartwatch,Electronics,Lucknow,1,19511,2787,2026,7,July,3,4,Saturday
1392,7/7/2026,C384,Smartwatch,Electronics,Delhi,13,202979,32315,2026,7,July,3,7,Tuesday
1393,3/5/2026,C810,Bookshelf,Furniture,Ahmedabad,3,39732,3317,2026,3,March,1,5,Thursday
1394,7/28/2026,C706,Chair,Furniture,Lucknow,5,45320,5053,2026,7,July,3,28,Tuesday
1395,6/18/2026,C668,Laptop,Electronics,Ahmedabad,4,201600,19994,2026,6,June,2,18,Thursday
1396,4/11/2026,C645,Vacuum Cleaner,Home,Delhi,2,10252,1148,2026,4,April,2,11,Saturday
1397,8/22/2026,C392,Shoes,Apparel,Chennai,7,76965,18372,2026,8,August,3,22,Saturday
1398,8/6/2026,C585,Vacuum Cleaner,Home,Kolkata,7,66878,14933,2026,8,August,3,6,Thursday
1399,5/25/2026,C209,Chair,Furniture,Mumbai,3,38907,5579,2026,5,May,2,25,Monday
1400,7/4/2026,C112,Phone,Electronics,Ahmedabad,7,425523,87487,2026,7,July,3,4,Saturday
1401,3/10/2026,C042,Air Purifier,Home,Ahmedabad,5,133515,20267,2026,3,March,1,10,Tuesday
1402,6/16/2026,C154,Shoes,Apparel,Ahmedabad,6,30558,5791,2026,6,June,2,16,Tuesday
1403,5/22/2026,C888,Sofa,Furniture,Jaipur,3,189045,25597,2026,5,May,2,22,Friday
1404,6/19/2026,C610,Laptop,Electronics,Hyderabad,2,109604,16925,2026,6,June,2,19,Friday
1405,2/10/2026,C330,Vacuum Cleaner,Home,Delhi,1,5582,1249,2026,2,February,1,10,Tuesday
1406,6/27/2026,C104,Monitor,Electronics,Lucknow,4,174784,33814,2026,6,June,2,27,Saturday
1407,8/19/2026,C570,Chair,Furniture,Kolkata,5,26020,6098,2026,8,August,3,19,Wednesday
1408,3/5/2026,C651,Smartwatch,Electronics,Jaipur,1,12344,2326,2026,3,March,1,5,Thursday
1409,6/21/2026,C097,Smart Watch,Electronics,Chennai,2,33446,6740,2026,6,June,2,21,Sunday
1410,1/12/2026,C479,Phone,Electronics,Jaipur,3,178731,35623,2026,1,January,1,12,Monday
1411,5/1/2026,C662,Printer,Electronics,Hyderabad,5,115600,12583,2026,5,May,2,1,Friday
1412,1/29/2026,C566,Air Purifier,Home,Delhi,7,164605,14084,2026,1,January,1,29,Thursday
1413,2/27/2026,C093,Tablet,Electronics,Delhi,6,132564,30535,2026,2,February,1,27,Friday
1414,5/18/2026,C725,Backpack,Apparel,Bangalore,5,18920,1623,2026,5,May,2,18,Monday
1415,4/16/2026,C652,Headphones,Electronics,Delhi,1,2506,300,2026,4,April,2,16,Thursday
1416,5/26/2026,C784,Laptop,Electronics,Chennai,7,648851,150907,2026,5,May,2,26,Tuesday
1417,4/6/2026,C555,Laptop,Electronics,Bangalore,1,45284,9166,2026,4,April,2,6,Monday
1418,5/25/2026,C026,Sofa,Furniture,Pune,2,54964,6347,2026,5,May,2,25,Monday
1419,5/29/2026,C375,Jeans,Apparel,Ahmedabad,6,16470,2884,2026,5,May,2,29,Friday
1420,5/30/2026,C478,Vacuum Cleaner,Home,Pune,1,13945,2135,2026,5,May,2,30,Saturday
1421,7/4/2026,C097,Tablet,Electronics,Kolkata,5,225890,29125,2026,7,July,3,4,Saturday
1422,1/13/2026,C006,Headphones,Electronics,Delhi,7,29876,2571,2026,1,January,1,13,Tuesday
1423,5/19/2026,C878,Laptop,Electronics,Kolkata,6,391830,44328,2026,5,May,2,19,Tuesday
1424,5/3/2026,C738,Laptop,Electronics,Delhi,4,352420,53461,2026,5,May,2,3,Sunday
1425,2/12/2026,C531,Desk,Furniture,Hyderabad,7,128142,25689,2026,2,February,1,12,Thursday
1426,4/21/2026,C279,Shoes,Apparel,Jaipur,2,23058,3299,2026,4,April,2,21,Tuesday
1427,1/26/2026,C382,Jeans,Apparel,Pune,2,6416,593,2026,1,January,1,26,Monday
1428,5/3/2026,C025,Tablet,Electronics,Delhi,4,181976,20133,2026,5,May,2,3,Sunday
1429,6/1/2026,C349,Monitor,Electronics,Jaipur,2,21782,4380,2026,6,June,2,1,Monday
1430,8/24/2026,C373,Tablet,Electronics,Ahmedabad,6,133356,31353,2026,8,August,3,24,Monday
1431,2/14/2026,C016,Keyboard,Electronics,Lucknow,2,2594,329,2026,2,February,1,14,Saturday
1432,4/6/2026,C258,Phone,Electronics,Mumbai,1,74557,13188,2026,4,April,2,6,Monday
1433,6/15/2026,C093,Sofa,Furniture,Delhi,2,70966,13407,2026,6,June,2,15,Monday
1434,5/13/2026,C570,Backpack,Apparel,Hyderabad,5,20080,1887,2026,5,May,2,13,Wednesday
1435,7/27/2026,C225,HEADPHONES,Electronics,Chennai,1,5712,1332,2026,7,July,3,27,Monday
1436,5/22/2026,C658,Printer,Electronics,Pune,3,81648,14250,2026,5,May,2,22,Friday
1437,5/31/2026,C182,Desk,Furniture,Bangalore,5,90170,14993,2026,5,May,2,31,Sunday
1438,4/12/2026,C009,Shoes,Apparel,Bangalore,3,32871,5476,2026,4,April,2,12,Sunday
1439,6/30/2026,C002,Phone,Electronics,Jaipur,6,343992,29914,2026,6,June,2,30,Tuesday
1440,7/17/2026,C823,Sofa,Furniture,Pune,1,73799,12772,2026,7,July,3,17,Friday
1441,2/11/2026,C133,Makeup Kit,Beauty,Kolkata,5,15485,1498,2026,2,February,1,11,Wednesday
1442,7/2/2026,C114,Bookshelf,Furniture,Bangalore,7,54992,8181,2026,7,July,3,2,Thursday
1443,2/24/2026,C765,Chair,Furniture,Delhi,7,90181,8501,2026,2,February,1,24,Tuesday
1444,1/6/2026,C276,Backpack,Apparel,Bangalore,7,11515,1330,2026,1,January,1,6,Tuesday
1445,1/2/2026,C644,Monitor,Electronics,Ahmedabad,1,40947,5887,2026,1,January,1,2,Friday
1446,4/21/2026,C133,Jeans,Apparel,Delhi,6,33408,4239,2026,4,April,2,21,Tuesday
1447,6/12/2026,C017,Chair,Furniture,Kolkata,7,18515,3182,2026,6,June,2,12,Friday
1448,1/28/2026,C517,Chair,Furniture,Chennai,3,13905,2219,2026,1,January,1,28,Wednesday
1449,3/14/2026,C050,Shoes,Apparel,Hyderabad,4,40596,3830,2026,3,March,1,14,Saturday
1450,3/23/2026,C712,Vacuum Cleaner,Home,Mumbai,6,107334,21323,2026,3,March,1,23,Monday
1451,3/23/2026,C224,Makeup Kit,Beauty,Chennai,6,25986,3900,2026,3,March,1,23,Monday
1452,5/31/2026,C793,Headphones,Electronics,Ahmedabad,6,39690,6347,2026,5,May,2,31,Sunday
1453,3/29/2026,C537,Printer,Electronics,Kolkata,2,22770,5056,2026,3,March,1,29,Sunday
1454,3/4/2026,C640,Headphones,Electronics,Jaipur,6,16620,1745,2026,3,March,1,4,Wednesday
1455,6/10/2026,C506,Smartwatch,Electronics,Mumbai,7,76650,9857,2026,6,June,2,10,Wednesday
1456,7/21/2026,C415,Chair,Furniture,Ahmedabad,4,19688,3377,2026,7,July,3,21,Tuesday
1457,2/20/2026,C507,Backpack,Apparel,Pune,7,19460,2855,2026,2,February,1,20,Friday
1458,8/1/2026,C604,Printer,Electronics,Pune,6,86370,13816,2026,8,August,3,1,Saturday
1459,1/18/2026,C503,Bookshelf,Furniture,Mumbai,4,47020,4236,2026,1,January,1,18,Sunday
1460,1/11/2026,C768,Vacuum Cleaner,Home,Jaipur,1,14791,3008,2026,1,January,1,11,Sunday
1461,1/9/2026,C303,Tablet,Electronics,Ahmedabad,1,16279,2003,2026,1,January,1,9,Friday
1462,3/4/2026,C819,Printer,Electronics,Lucknow,2,11266,2606,2026,3,March,1,4,Wednesday
1463,2/28/2026,C567,Monitor,Electronics,Kolkata,7,219618,42557,2026,2,February,1,28,Saturday
1464,2/3/2026,C060,Headphones,Electronics,Bangalore,4,12908,1131,2026,2,February,1,3,Tuesday
1465,7/2/2026,C411,Makeup Kit,Beauty,Bangalore,7,38094,3920,2026,7,July,3,2,Thursday
1466,8/14/2026,C551,Printer,Electronics,Hyderabad,6,68346,9896,2026,8,August,3,14,Friday
1467,1/8/2026,C590,Printer,Electronics,Delhi,5,62510,9863,2026,1,January,1,8,Thursday
1468,2/18/2026,C397,Air Purifier,Home,Lucknow,1,13736,1148,2026,2,February,1,18,Wednesday
1469,1/11/2026,C291,Smartwatch,Electronics,Ahmedabad,6,60876,9491,2026,1,January,1,11,Sunday
1470,1/6/2026,C688,Monitor,Electronics,Hyderabad,4,129336,21888,2026,1,January,1,6,Tuesday
1471,3/5/2026,C398,Sofa,Furniture,Ahmedabad,3,232608,54580,2026,3,March,1,5,Thursday
1472,5/9/2026,C236,Printer,Electronics,Bangalore,6,157872,14307,2026,5,May,2,9,Saturday
1473,4/17/2026,C292,Chair,Furniture,Lucknow,7,42553,5582,2026,4,April,2,17,Friday
1474,2/1/2026,C565,Tablet,Electronics,Bangalore,1,18056,1712,2026,2,February,1,1,Sunday
1475,7/30/2026,C423,Makeup Kit,Beauty,Lucknow,2,8882,2051,2026,7,July,3,30,Thursday
1476,6/6/2026,C128,Sofa,Unknown,Pune,4,139348,21962,2026,6,June,2,6,Saturday
1477,8/2/2026,C645,Tablet,Electronics,Pune,1,50341,12077,2026,8,August,3,2,Sunday
1478,3/30/2026,C879,Makeup Kit,Beauty,Chennai,2,13790,2878,2026,3,March,1,30,Monday
1479,5/1/2026,C584,Bookshelf,Furniture,Jaipur,2,22242,2210,2026,5,May,2,1,Friday
1480,3/23/2026,C650,Keyboard,Electronics,Mumbai,3,7140,574,2026,3,March,1,23,Monday
1481,5/20/2026,C514,Air Purifier,Home,Delhi,2,54428,8653,2026,5,May,2,20,Wednesday
1482,5/10/2026,C095,Sofa,Furniture,Delhi,1,54355,5722,2026,5,May,2,10,Sunday
1483,4/17/2026,C039,Mouse,Electronics,Mumbai,1,4247,443,2026,4,April,2,17,Friday
1484,6/16/2026,C380,Smartwatch,Electronics,Hyderabad,6,125118,23655,2026,6,June,2,16,Tuesday
1485,6/29/2026,C153,Vacuum Cleaner,Home,Jaipur,4,102130,17217,2026,6,June,2,29,Monday
1486,4/11/2026,C034,Headphones,Electronics,Bangalore,4,22028,3183.5,2026,4,April,2,11,Saturday
1487,3/14/2026,C207,Tablet,Electronics,Hyderabad,4,79024,9763,2026,3,March,1,14,Saturday
1488,1/5/2026,C184,Air Purifier,Home,Jaipur,3,60141,13621,2026,1,January,1,5,Monday
1489,3/21/2026,C234,Chair,Furniture,Ahmedabad,4,56616,5343,2026,3,March,1,21,Saturday
1490,1/22/2026,C849,Smartwatch,Electronics,Jaipur,2,15022,1816,2026,1,January,1,22,Thursday
1491,2/27/2026,C534,Bookshelf,Furniture,Pune,7,119126,25596,2026,2,February,1,27,Friday
1492,1/16/2026,C367,Monitor,Electronics,Chennai,1,42321,5940,2026,1,January,1,16,Friday
1493,2/26/2026,C880,Shoes,Apparel,Bangalore,2,23564,3593,2026,2,February,1,26,Thursday
1494,6/9/2026,C033,Bookshelf,Furniture,Pune,7,69104,16054,2026,6,June,2,9,Tuesday
1495,4/23/2026,C722,Keyboard,Electronics,Delhi,4,27760,5519,2026,4,April,2,23,Thursday
1496,2/14/2026,C063,Vacuum Cleaner,Home,Pune,6,122970,24243,2026,2,February,1,14,Saturday
1497,1/2/2026,C451,Headphones,Electronics,Hyderabad,6,45360,7210,2026,1,January,1,2,Friday
1498,4/13/2026,C254,Jeans,Apparel,Bangalore,5,15035,2017,2026,4,April,2,13,Monday
1499,1/31/2026,C095,Jeans,Apparel,Bangalore,4,20104,2210,2026,1,January,1,31,Saturday
1500,4/29/2026,C883,Backpack,Apparel,Mumbai,3,2850,532,2026,4,April,2,29,Wednesday
1501,3/22/2026,C012,Mouse,Electronics,Delhi,1,1954,402,2026,3,March,1,22,Sunday
1502,3/5/2026,C886,Tablet,Electronics,Kolkata,2,65840,5678,2026,3,March,1,5,Thursday
1503,7/13/2026,C830,Makeup Kit,Beauty,Pune,4,7080,1001,2026,7,July,3,13,Monday
1504,2/19/2026,C762,Shoes,Apparel,Pune,1,3968,946,2026,2,February,1,19,Thursday
1505,5/5/2026,C128,Tablet,Electronics,Hyderabad,6,128004,13069,2026,5,May,2,5,Tuesday
1506,2/19/2026,C676,Printer,Electronics,Lucknow,2,20774,3665,2026,2,February,1,19,Thursday
1507,8/22/2026,C134,Camera,Electronics,Hyderabad,4,199120,20538,2026,8,August,3,22,Saturday
1508,5/8/2026,C671,Bookshelf,Furniture,Pune,4,24168,3798,2026,5,May,2,8,Friday
1509,7/29/2026,C356,Keyboard,Electronics,Jaipur,6,11334,2626,2026,7,July,3,29,Wednesday
1510,6/28/2026,C417,Monitor,Electronics,Kolkata,4,176464,37172,2026,6,June,2,28,Sunday
1511,3/27/2026,C842,Desk,Furniture,Delhi,3,64518,15143,2026,3,March,1,27,Friday
1512,1/10/2026,C191,Shoes,Apparel,Pune,3,22074,2224,2026,1,January,1,10,Saturday
1513,2/9/2026,C166,Makeup Kit,Beauty,Mumbai,2,10104,1478,2026,2,February,1,9,Monday
1514,4/21/2026,C538,Backpack,Apparel,Kolkata,2,8578,1441,2026,4,April,2,21,Tuesday
1515,5/1/2026,C528,Phone,Electronics,Pune,1,42950,5469,2026,5,May,2,1,Friday
1516,1/5/2026,C233,Vacuum Cleaner,Home,Pune,5,25415,4593,2026,1,January,1,5,Monday
1517,1/19/2026,C024,Vacuum Cleaner,Home,Ahmedabad,1,5039,805,2026,1,January,1,19,Monday
1518,6/14/2026,C585,Camera,Electronics,Kolkata,6,545406,55777,2026,6,June,2,14,Sunday
